one,two,three,four,key
0.487025582,0.24724433,0.242860851,0.48021091,Q
0.369671411,0.204625021,0.316162091,0.560035365,D
0.640272238,0.641603688,0.20178513,0.637792217,H
0.999557731,0.902619828,0.99385328,0.410822345,J
0.73022617,0.716317517,0.620120341,0.945293053,F
0.243958348,0.516516729,0.221780848,0.733723183,L
0.550649759,0.75921263,0.184056642,0.024190907,B
0.884237139,0.20173048,0.346326242,0.250977947,G
0.901687779,0.545913036,0.917572678,0.07388776,R
0.084797396,0.100652117,0.420168036,0.025084298,Q
0.190969999,0.415314307,0.008287869,0.941201673,D
0.385325211,0.803919529,0.70581412,0.280482011,H
0.526894839,0.334319147,0.825262156,0.123084145,J
0.310617452,0.859911659,0.826875961,0.767641415,F
0.241989969,0.569018262,0.57037872,0.374294082,L
0.343428796,0.935426013,0.889786636,0.710637513,B
0.580808767,0.720436775,0.333074978,0.668016702,G
0.515457249,0.915182466,0.921989457,0.604213753,R
0.720627575,0.462352083,0.043901958,0.988908382,Q
0.023399876,0.632398645,0.615549621,0.557845476,D
0.804348129,0.665823711,0.578365117,0.162916764,H
0.213584354,0.252644411,0.200740041,0.760271487,J
0.529342721,0.489499077,0.563058122,0.465762403,F
0.905447413,0.340194427,0.312138765,0.864263446,L
0.39228474,0.329048803,0.921328532,0.202280569,B
0.713302949,0.530739473,0.861571483,0.054914594,G
0.9116521,0.894623079,0.528385263,0.639722182,R
0.15934382,0.628325636,0.97120054,0.367255401,Q
0.401408978,0.185015372,0.3354266,0.567100935,D
0.002562729,0.221982971,0.476523142,0.367029545,H
0.55539547,0.983180316,0.93952186,0.402516544,J
0.37314432,0.27825542,0.290972184,0.554837633,F
0.160239063,0.144536988,0.681532272,0.59032309,L
0.206436063,0.369820201,0.651761357,0.165560687,B
0.059806721,0.965777926,0.149158871,0.09108553,G
0.573342924,0.260364877,0.569548208,0.996057518,R
0.318203074,0.214424975,0.412346451,0.599136141,Q
0.022808648,0.474257083,0.128505083,0.714116958,D
0.50419254,0.378824227,0.732833626,0.778233935,H
0.50881101,0.948101701,0.792895867,0.237183657,J
0.086425933,0.192753035,0.760198254,0.300541378,F
0.745572369,0.561544137,0.199043671,0.488495689,L
0.510958538,0.07367041,0.218485527,0.697102768,B
0.927649354,0.512495859,0.784883757,0.933943681,G
0.006036578,0.18820449,0.763159115,0.194655224,R
0.279271466,0.06575303,0.397706871,0.928770511,Q
0.717450493,0.414304041,0.07397026,0.029517215,D
0.134733461,0.796794582,0.769509143,0.391159675,H
0.90450597,0.988064171,0.379788502,0.936201069,J
0.737142151,0.105684959,0.348552734,0.901719459,F
0.291652523,0.701820017,0.530222205,0.116906263,L
0.752507802,0.490441563,0.191377012,0.761437248,B
0.792049827,0.662977306,0.482850757,0.999555979,G
0.844853955,0.195055596,0.418390894,0.802049419,R
0.557314732,0.31109488,0.982126864,0.487055136,Q
0.004348246,0.530337687,0.565902197,0.19544132,D
0.448945447,0.831434935,0.312229784,0.623161836,H
0.188908001,0.981001592,0.110732952,0.319301045,J
0.134970516,0.521252878,0.034942129,0.610254072,F
0.188494099,0.718398031,0.631944961,0.71430604,L
0.557043904,0.667854236,0.639798257,0.452348079,B
0.933940744,0.843805985,0.881662724,0.555583933,G
0.304022973,0.064230009,0.572715531,0.300677231,R
0.94686371,0.675018756,0.937208175,0.624887807,Q
0.993747447,0.650317796,0.591788558,0.714146831,D
0.979707667,0.881310767,0.651045282,0.481180153,H
0.211055973,0.866346635,0.222746005,0.571279457,J
0.776947332,0.488654518,0.580231922,0.88624781,F
0.629845738,0.634887478,0.995131247,0.745219402,L
0.011373648,0.205979268,0.311041191,0.366932535,B
0.554785693,0.270581266,0.033439084,0.338089579,G
0.035879645,0.20104192,0.064401305,0.561497331,R
0.198340775,0.393826056,0.553787294,0.577492014,Q
0.7542533,0.855974074,0.711600012,0.554532067,D
0.804457324,0.251832976,0.990545891,0.64422221,H
0.477131717,0.3079812,0.96918192,0.372496889,J
0.522269674,0.907512341,0.866223383,0.483506204,F
0.736167202,0.988980523,0.861418307,0.712544767,L
0.61839346,0.669524817,0.949371328,0.112326552,B
0.914304827,0.247349818,0.232660739,0.916445421,G
0.288161228,0.088219331,0.03799898,0.689515336,R
0.592894911,0.294763147,0.583687304,0.628628364,Q
0.072975701,0.202207833,0.758181526,0.434897447,D
0.569179622,0.070013754,0.324882018,0.099178938,H
0.064055686,0.859600817,0.353676397,0.45127396,J
0.321340442,0.166879767,0.780893019,0.272774127,F
0.531941583,0.074018163,0.055802879,0.562440932,L
0.092424715,0.651205848,0.449963513,0.406694032,B
0.608162402,0.656966831,0.217179096,0.710437661,G
0.303626287,0.080081571,0.980511415,0.310346755,R
0.822743158,0.770911115,0.182227428,0.560761959,Q
0.909046578,0.093144547,0.807203504,0.363511893,D
0.129919194,0.426640566,0.987594804,0.48476225,H
0.575084975,0.052028895,0.490250949,0.216133154,J
0.572652581,0.938768904,0.638052391,0.054046822,F
0.76344304,0.902717004,0.263201825,0.95386558,L
0.273551037,0.608552604,0.465530712,0.783090378,B
0.710228062,0.201903991,0.4772038,0.039712457,G
0.131808247,0.642713936,0.065093898,0.594500801,R
0.351632934,0.500886666,0.514254203,0.041606064,Q
0.293389001,0.282139857,0.566698399,0.655626497,D
0.098318922,0.989019693,0.860589361,0.313854562,H
0.914347087,0.295085508,0.76732594,0.516225502,J
0.697990566,0.690286435,0.358949447,0.516231629,F
0.545685496,0.363523666,0.685298073,0.896035987,L
0.951585965,0.129947138,0.390107622,0.77445463,B
0.763163881,0.797290616,0.826092381,0.57250167,G
0.984807646,0.058518365,0.591395891,0.31417748,R
0.088574081,0.172655294,0.492748782,0.464035784,Q
0.371780237,0.736758803,0.18269524,0.290427046,D
0.421239741,0.856586018,0.80993704,0.162825878,H
0.791750594,0.478321017,0.176105623,0.542904894,J
0.695627086,0.460567856,0.686239201,0.478538428,F
0.332531832,0.078864201,0.640192907,0.66289467,L
0.172211027,0.669691663,0.288192228,0.120460699,B
0.681196564,0.302935727,0.71287096,0.359001294,G
0.756665132,0.584657189,0.040335814,0.852098338,R
0.173472824,0.826350646,0.586947812,0.637972181,Q
0.89515491,0.692614386,0.81718446,0.858672169,D
0.369889902,0.382825048,0.068409239,0.145273303,H
0.99960252,0.441531737,0.803441652,0.584627996,J
0.248850487,0.634680147,0.803391734,0.425164398,F
0.78285542,0.950552868,0.228894275,0.264777399,L
0.055490492,0.156366256,0.057527375,0.913449916,B
0.236563003,0.424018436,0.762855367,0.170606428,G
0.696513069,0.407310849,0.072344792,0.460112114,R
0.502527308,0.885460132,0.833569135,0.091105942,Q
0.094179901,0.999429694,0.39574896,0.797225731,D
0.882549932,0.798986473,0.352464319,0.776195587,H
0.531377097,0.324013578,0.876656865,0.802177519,J
0.352412069,0.070946526,0.8541754,0.130685672,F
0.208900158,0.199894114,0.182251582,0.040086239,L
0.677357564,0.288438333,0.835072455,0.216351286,B
0.513599276,0.763371101,0.718473889,0.569784857,G
0.298731274,0.802481596,0.098568216,0.37844831,R
0.53047354,0.15068583,0.600771253,0.030826157,Q
0.065639625,0.577335023,0.179787583,0.185027939,D
0.877157653,0.31941088,0.111711302,0.538826181,H
0.599599127,0.325230064,0.167837776,0.326536462,J
0.315704944,0.025828245,0.746825871,0.082101752,F
0.567682274,0.282884845,0.446675714,0.865905058,L
0.399784987,0.710576764,0.870932215,0.19811474,B
0.955137125,0.820739651,0.856266771,0.978502984,G
0.437384259,0.437607465,0.76673645,0.608112678,R
0.423626501,0.351437625,0.585735246,0.630771326,Q
0.860895847,0.919721866,0.052578615,0.489655832,D
0.495205982,0.10841637,0.444190774,0.855211849,H
0.101882752,0.063446005,0.735241439,0.264839112,J
0.390671841,0.837841041,0.099286044,0.265608202,F
0.700645241,0.285997159,0.093025414,0.887137289,L
0.989374421,0.803394776,0.939445357,0.739050425,B
0.913923546,0.115968975,0.613085016,0.611925083,G
0.648121807,0.789277386,0.315228794,0.442128231,R
0.908591354,0.069009534,0.997024774,0.573402213,Q
0.221992252,0.024013839,0.428749506,0.556082542,D
0.674901422,0.464421451,0.942378158,0.58801678,H
0.181320349,0.071992234,0.526563045,0.580419976,J
0.298015911,0.301435913,0.335810556,0.522109161,F
0.475095414,0.782896795,0.427480679,0.230687205,L
0.846313572,0.356066141,0.504765396,0.184054706,B
0.919734839,0.215780188,0.242821363,0.802984038,G
0.105674511,0.959129577,0.788476851,0.994611318,R
0.735926279,0.191569712,0.857417428,0.778870091,Q
0.760795217,0.697547153,0.00660432,0.601033457,D
0.841887267,0.293105177,0.778427762,0.276127842,H
0.94828809,0.449634401,0.958692938,0.189137422,J
0.014705829,0.929697186,0.231891352,0.347797756,F
0.983557941,0.987955722,0.566428514,0.449458177,L
0.558363503,0.299050631,0.376299405,0.258995925,B
0.179665668,0.499020803,0.631025423,0.193959209,G
0.281157833,0.142085853,0.044176955,0.904077493,R
0.090900236,0.98028195,0.213310472,0.95831479,Q
0.567851901,0.379659196,0.70738107,0.201343557,D
0.244043728,0.313954498,0.197670763,0.012258087,H
0.483922065,0.033428297,0.303598378,0.367628491,J
0.378702824,0.793407093,0.266595471,0.131268628,F
0.502662799,0.587078526,0.969752874,0.393603657,L
0.035747852,0.908873304,0.277712403,0.28848234,B
0.222103834,0.817040156,0.208901095,0.369498817,G
0.120835841,0.327642288,0.11219923,0.088972308,R
0.856880149,0.58941338,0.403502,0.177953111,Q
0.589272766,0.321109978,0.972665015,0.12195891,D
0.284464771,0.962122354,0.603373793,0.014436571,H
0.821545956,0.057851434,0.108116973,0.92282705,J
0.768160221,0.715480846,0.62737521,0.214173486,F
0.519789265,0.849993182,0.026729323,0.446115736,L
0.454229443,0.01660023,0.175684094,0.352134141,B
0.260147731,0.676988881,0.440976023,0.476681099,G
0.494807055,0.985089956,0.45604168,0.062495159,R
0.827729656,0.371078895,0.255621963,0.059106189,Q
0.321436163,0.405541111,0.488753366,0.316275117,D
0.354140996,0.691803928,0.19110927,0.061300006,H
0.783047413,0.161744423,0.410596685,0.197867579,J
0.630826222,0.501857444,0.706642679,0.457244107,F
0.78347626,0.614299118,0.840092414,0.71809296,L
0.727342179,0.523079617,0.654116845,0.917157661,B
0.254912602,0.655456746,0.63211691,0.067323662,G
0.100280536,0.770383765,0.134617549,0.446727442,R
0.058579898,0.38573268,0.208703054,0.942288382,Q
0.727978659,0.294668986,0.202383252,0.949829776,D
0.173476933,0.621448475,0.875686017,0.586482803,H
0.126934726,0.904901394,0.190946682,0.275073689,J
0.905645433,0.017725969,0.480612107,0.38569617,F
0.721446596,0.190800446,0.641744612,0.909034264,L
0.416867079,0.499406514,0.374531039,0.726603733,B
0.639618495,0.187373534,0.964001243,0.586121757,G
0.953650737,0.141852227,0.95450532,0.175864114,R
0.255315271,0.642070775,0.418542589,0.317412513,Q
0.626066228,0.56287442,0.148509957,0.210725023,D
0.090528556,0.195764478,0.370532905,0.931138865,H
0.140440837,0.571384357,0.362223939,0.709608457,J
0.886900249,0.817672141,0.29284497,0.600459021,F
0.798342249,0.753229265,0.167212599,0.186566212,L
0.912080829,0.530736964,0.482052764,0.824279483,B
0.409771517,0.599536094,0.169699792,0.268837937,G
0.511435023,0.984482467,0.049892556,0.204222933,R
0.9698608,0.439344452,0.818879099,0.728879558,Q
0.690388344,0.271280765,0.231546063,0.015998791,D
0.224148354,0.373752001,0.125668067,0.101887783,H
0.944183438,0.121492688,0.982941982,0.541506023,J
0.225631373,0.609076355,0.762733587,0.294077386,F
0.816781712,0.862790584,0.177584992,0.14312494,L
0.790939004,0.122435557,0.440970509,0.216500436,B
0.765154116,0.907006515,0.304578882,0.422686506,G
0.199724792,0.997252182,0.136251881,0.028447077,R
0.692255013,0.27227539,0.63339847,0.818019999,Q
0.659623792,0.35263706,0.195084777,0.129503015,D
0.725428415,0.72461592,0.166993507,0.325877141,H
0.521302168,0.400003148,0.020829015,0.183729699,J
0.095299748,0.275777152,0.138101052,0.652629468,F
0.861384904,0.540764352,0.377672014,0.240802928,L
0.936447121,0.448732194,0.808612467,0.286690334,B
0.960424589,0.469057266,0.878874353,0.360509444,G
0.655650358,0.850074363,0.20124263,0.384549576,R
0.557419288,0.126269689,0.043425893,0.865959611,Q
0.526545175,0.495518648,0.457587838,0.256981574,D
0.192221696,0.706844162,0.821837361,0.321359557,H
0.683306298,0.651443965,0.648355623,0.445600201,J
0.301926949,0.087269053,0.433090767,0.017952529,F
0.769887885,0.871658091,0.939805552,0.591755845,L
0.536695216,0.831098376,0.942029904,0.727220792,B
0.841258573,0.147699905,0.970034017,0.302766312,G
0.161112018,0.001323403,0.333352372,0.969031827,R
0.277826556,0.597787685,0.113810327,0.674367603,Q
0.613361818,0.250632279,0.048509707,0.872100142,D
0.432661684,0.75044925,0.783649783,0.086362182,H
0.637798361,0.672847677,0.983271801,0.451166263,J
0.451699032,0.371930496,0.997450434,0.127516961,F
0.711034266,0.622155867,0.355097989,0.300637169,L
0.365827259,0.340089748,0.307859161,0.52903417,B
0.139309367,0.942348193,0.179075026,0.792453523,G
0.562337776,0.934510611,0.445139517,0.824521033,R
0.283189799,0.788459707,0.085668065,0.955057831,Q
0.805866697,0.898117021,0.228989045,0.539261897,D
0.152230101,0.080087543,0.599067288,0.567914437,H
0.941584758,0.258028288,0.352210453,0.01928024,J
0.878678571,0.088001401,0.879295505,0.338080795,F
0.86688723,0.0596796,0.797806662,0.75867111,L
0.592028334,0.951351425,0.348693645,0.942008464,B
0.82704596,0.441808108,0.896678889,0.514138229,G
0.229065843,0.866473149,0.367030957,0.472312646,R
0.570169269,0.210187991,0.12818264,0.329295326,Q
0.028553928,0.933380116,0.539191444,0.092826881,D
0.185154389,0.450279151,0.719772684,0.011429657,H
0.508304403,0.336741087,0.413421267,0.471712383,J
0.767642142,0.51953995,0.190483176,0.380614285,F
0.689770354,0.260824842,0.78254058,0.628439142,L
0.827791112,0.930567355,0.499965827,0.701642072,B
0.003440617,0.339262714,0.675907475,0.203615439,G
0.315898903,0.238498755,0.108238858,0.272774221,R
0.890050492,0.382484982,0.723619884,0.362632922,Q
0.696304189,0.519453641,0.412054253,0.430224095,D
0.042093985,0.974669296,0.998921284,0.000641139,H
0.416747406,0.244582123,0.43153129,0.29861947,J
0.204914728,0.734592645,0.985996469,0.403775188,F
0.403506697,0.47468756,0.116660512,0.706108405,L
0.782901114,0.565811868,0.090422475,0.757679488,B
0.441183162,0.429940253,0.239363032,0.260533063,G
0.49886147,0.52238791,0.378591867,0.504079281,R
0.958024539,0.319496597,0.879568056,0.101314148,Q
0.44142362,0.178749206,0.873660054,0.001233248,D
0.693423452,0.468294293,0.485106968,0.610478344,H
0.367568311,0.455964691,0.180295231,0.125727524,J
0.221665699,0.153359275,0.031042899,0.398954494,F
0.699893844,0.750878058,0.39040138,0.354754248,L
0.866080308,0.875718734,0.682384191,0.579430484,B
0.578135465,0.725262769,0.588372946,0.392450178,G
0.470259128,0.648254453,0.368469334,0.434588851,R
0.712298919,0.612981751,0.288754525,0.719836926,Q
0.737950632,0.771730927,0.123409481,0.731085556,D
0.890511926,0.133456919,0.307343781,0.960695974,H
0.549745974,0.046463417,0.116339666,0.471588757,J
0.836312653,0.988583017,0.199571269,0.635786457,F
0.19538295,0.289479843,0.016484286,0.997599763,L
0.069978978,0.165969899,0.502262794,0.0998131,B
0.403291194,0.159592474,0.367370665,0.561776394,G
0.884094091,0.445896421,0.000798294,0.466560682,R
0.264246565,0.825680778,0.960512556,0.910445206,Q
0.658861682,0.404708939,0.332393944,0.785730132,D
0.158464298,0.296655045,0.307990015,0.462069088,H
0.316615414,0.059511385,0.599518115,0.968923621,J
0.88821685,0.703083996,0.088660151,0.986578863,F
0.408418326,0.140875369,0.385739051,0.436392824,L
0.552271919,0.265331672,0.716671232,0.799731181,B
0.970196506,0.367116125,0.258625011,0.218376998,G
0.320079149,0.008406708,0.178286816,0.242061132,R
0.977491203,0.373451646,0.875085293,0.457775375,Q
0.596592605,0.753660238,0.320700702,0.496372134,D
0.959094877,0.142542497,0.328368945,0.844518194,H
0.212514843,0.339762154,0.342167295,0.418164828,J
0.950732899,0.03557814,0.770238259,0.978814483,F
0.057267691,0.721156843,0.25610516,0.791004648,L
0.069807246,0.73348122,0.313087405,0.299941966,B
0.268801742,0.266383344,0.34540733,0.534610912,G
0.342759692,0.347692161,0.431130476,0.583253047,R
0.169419224,0.097382985,0.636381505,0.356486451,Q
0.014227337,0.93021551,0.236475759,0.24867371,D
0.380300061,0.699281973,0.116144746,0.673923016,H
0.711076536,0.053309616,0.829549021,0.612174963,J
0.781933439,0.05363416,0.601167825,0.164624594,F
0.044387525,0.557182998,0.913380112,0.878027672,L
0.725905847,0.017277646,0.829237295,0.693061139,B
0.291108456,0.773198546,0.467757701,0.182736681,G
0.388774877,0.015716771,0.222858487,0.893090578,R
0.54956667,0.262487429,0.451811662,0.012313317,Q
0.120810394,0.132649638,0.931496517,0.326903535,D
0.401698197,0.560137957,0.690387985,0.456103313,H
0.293060114,0.079287848,0.084948744,0.289156959,J
0.826367651,0.247019058,0.024825936,0.358311774,F
0.287741623,0.258640623,0.158676019,0.469420119,L
0.235950989,0.579513065,0.111030879,0.956861311,B
0.903074795,0.204478501,0.259385228,0.587979422,G
0.690728549,0.784448445,0.591843103,0.655257533,R
0.063115183,0.985626508,0.008902837,0.391156116,Q
0.743688935,0.774203485,0.8788866,0.082087049,D
0.7586488,0.816930322,0.680477958,0.189995798,H
0.351123106,0.055678567,0.088609098,0.376908599,J
0.641474742,0.354544801,0.841098963,0.129043693,F
0.714732493,0.902677312,0.360012944,0.086562813,L
0.393307911,0.230062825,0.52919036,0.083296542,B
0.404630608,0.885741099,0.255897543,0.659181997,G
0.067910203,0.969723281,0.202003135,0.476130277,R
0.733709318,0.700246685,0.518660163,0.610045283,Q
0.022770274,0.973671171,0.108617282,0.77256382,D
0.252213505,0.932390579,0.053092528,0.398814627,H
0.338720041,0.261705721,0.306483721,0.377743452,J
0.39885873,0.161397378,0.193735657,0.443891965,F
0.245263487,0.544960102,0.291459433,0.573883148,L
0.598928425,0.702581337,0.006934647,0.24870559,B
0.97891063,0.556600133,0.750531527,0.391582199,G
0.264124008,0.720812932,0.342004005,0.848681116,R
0.56071865,0.707240852,0.628662013,0.533901912,Q
0.425169424,0.412130879,0.165221111,0.107896336,D
0.257867548,0.871725515,0.609232581,0.630828729,H
0.283574463,0.326628424,0.63083592,0.471331011,J
0.292228084,0.524032218,0.025726347,0.907880013,F
0.155548088,0.881587362,0.749982704,0.847241953,L
0.188832874,0.67406614,0.537828821,0.729712378,B
0.402140832,0.682126498,0.411034528,0.637699962,G
0.180208657,0.333482071,0.561696846,0.239836768,R
0.480972672,0.350738535,0.538099949,0.197532755,Q
0.511496811,0.615747227,0.983117248,0.988136168,D
0.492957043,0.29213897,0.013318233,0.572388345,H
0.343303889,0.955326523,0.556579659,0.44355313,J
0.357844584,0.013088949,0.4218104,0.045362878,F
0.122492822,0.364577689,0.647798101,0.894914065,L
0.125132776,0.466084114,0.75855832,0.324887869,B
0.927850509,0.261286962,0.274763027,0.041514356,G
0.336463114,0.119552014,0.489393587,0.662015787,R
0.544335403,0.615124777,0.929698723,0.46552792,Q
0.671702314,0.554650875,0.014730072,0.853314685,D
0.880620553,0.784277685,0.182006452,0.173470404,H
0.072124801,0.941285994,0.356914804,0.795178933,J
